,monthly_price,latitude,longitude,bedrooms,bathrooms,daft_link
356,395000,53.410255,-8.912498,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-currandrum-claregalway-co-galway/3578625
357,395000,53.38079,-8.890087,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-knockdoe-claregalway-co-galway/3606822
358,265000,53.341192,-6.304667,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-11-kearns-place-kilmainham-dublin-8/3526091
359,315000,52.60067,-7.326116,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-grove-cuffesgrange-co-kilkenny/3685328
360,170000,51.897885,-8.166167,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-3-saint-james-terrace-church-road-midleton-co-cork/3600866
361,275000,53.451867,-6.198659,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-19-waterside-grove-swords-road-malahide-co-dublin/3628932
362,285000,53.041091654325214,-8.0885935219776,5 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-aglish-roscrea-aglish-co-tipperary/3687101
363,450000,53.336224,-6.313774,3 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-5-saint-helens-terrace-inchicore-dublin-8/3598803
364,275000,51.912293,-8.249258,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-12-alder-grove-fota-rock-carrigtwohill-co-cork/3653641
365,295000,53.364012,-6.177297,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-mews-lane-site-rear-of-387-clontarf-road-clontarf-dublin-3/2574098
366,265000,54.452746325344066,-8.284207731485367,2 Bed,2 Bath,http://www.daft.ie/for-sale/bungalow-edenville-f91x3r8-kinlough-co-leitrim/3697714
367,295000,53.397065,-6.201246,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-10a-greencastle-drive-coolock-coolock-dublin-5/3682481
368,275000,51.865956,-8.33129,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-15-granary-wharf-glenbrook-co-cork/3581934
369,360000,52.250243,-7.094365,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-8-newtown-woods-newtown-road-co-waterford/3598013
370,330000,53.357168,-6.287719,2 Bed,1 Bath,http://www.daft.ie/for-sale/duplex-54-rathdown-square-north-circular-road-dublin-7/3696394
371,395000,51.8826,-8.523349,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-6-central-avenue-bishopstown-bishopstown-co-cork/3697284
372,440000,53.298780066426616,-6.573676143088477,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-3-bed-semi-detached-williams-grove-williams-grove-ardclough-straffan-co-kildare/2921373
373,335000,53.10515881545152,-7.013870442188733,2 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/bungalow-the-birch-harristown-drive-kildangan-co-kildar-harristown-drive-harristown-drive-kildangan-village-kildangan-co-kildare/3689233
374,360000,53.10515881545152,-7.013870442188733,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-the-chestnut-harristown-drive-harristown-drive-kildangan-village-kildangan-co-kildare/3254551
375,360000,53.10515881545152,-7.013870442188733,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/bungalow-the-alder-harristown-drive-kildangan-co-kildar-harristown-drive-harristown-drive-kildangan-village-kildangan-co-kildare/3689234
376,390000,52.97198065235628,-6.050594903345285,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-d-sessile-oaks-sessile-oaks-wicklow-town-co-wicklow/3689924
377,370000,53.03671596526166,-7.270041369549489,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-the-kensington-foxburrow-foxburrow-stradbally-road-portlaoise-portlaoise-co-laois/2844122
378,395000,53.51984230644867,-7.310122588856075,4 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-type-6b-ardmore-hills-ardmore-hills-ardmore-hills-mullingar-co-westmeath/1500900
379,340000,52.64459056124025,-8.584463555371997,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-4-bed-semi-detached-ros-m-r-ros-m-r-ballyneety-road-co-limerick/3652219
380,280000,52.22846323363689,-7.235633582306178,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-c-3-bedroom-semi-cloch-n-cloch-n-kilmeadan-co-waterford/3643172
381,345000,52.22846323363689,-7.235633582306178,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-b-cloch-n-cloch-n-kilmeadan-co-waterford/3643170
382,390000,52.22846323363689,-7.235633582306178,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-a-4-bedroom-detached-no-sunroom-cloch-n-cloch-n-kilmeadan-co-waterford/3643171
383,420000,52.22846323363689,-7.235633582306178,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-a-cloch-n-cloch-n-kilmeadan-co-waterford/3643168
384,240000,51.94002018848553,-7.9995719091962485,2 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-type-b-dromdiah-park-dromdiah-park-killeagh-co-cork/3507932
385,250000,51.94002018848553,-7.9995719091962485,2 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/end-of-terrace-house-type-b1-dromdiah-park-dromdiah-park-killeagh-co-cork/3507934
386,280000,51.94002018848553,-7.9995719091962485,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/townhouse-type-a-dromdiah-park-dromdiah-park-killeagh-co-cork/3506530
387,290000,51.94002018848553,-7.9995719091962485,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/end-of-terrace-house-type-a1-dromdiah-park-dromdiah-park-killeagh-co-cork/3506532
388,295000,51.94002018848553,-7.9995719091962485,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-type-c-dromdiah-park-dromdiah-park-killeagh-co-cork/3507933
389,350000,51.94002018848553,-7.9995719091962485,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-type-b4-dromdiah-park-dromdiah-park-killeagh-co-cork/3606906
390,265000,53.73537529218743,-6.884168678808862,2 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/end-of-terrace-house-the-ash-wilmount-view-wilmount-view-moynalty-road-kells-kells-co-meath/3613369
391,320000,53.73537529218743,-6.884168678808862,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-the-birch-wilmount-view-wilmount-view-moynalty-road-kells-kells-co-meath/3702065
392,280000,53.00821738601758,-6.815975010141557,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-3-bed-semi-detached-strettel-avenue-strettel-avenue-ballitore-ballitore-co-kildare/3595320
393,429000,52.67189077477643,-7.234891523568308,4 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-e-rath-ullord-rath-ullord-new-orchard-kilkenny-co-kilkenny/1151463
394,469000,52.67189077477643,-7.234891523568308,4 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-d-rath-ullord-rath-ullord-new-orchard-kilkenny-co-kilkenny/1146062
395,469000,52.67189077477643,-7.234891523568308,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-h-rath-ullord-rath-ullord-new-orchard-kilkenny-co-kilkenny/2753310
396,245000,53.535563,-6.964063,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-4-amber-wood-ballivor-co-meath/3736218
397,170000,52.247348,-6.334386,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-19-barryville-court-rosslare-harbour-co-wexford/3737022
398,279000,51.877293,-8.448408,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-navillus-37-glencurrig-co-cork/3737016
399,195000,52.388687,-9.285967,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-1-mountmahon-abbeyfeale-co-limerick/3737007
400,285000,53.707073,-6.305469,3 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-23-park-wood-grangerath-drogheda-co-meath/3737004
401,245000,53.140868,-8.527877,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-airyhill-kylebrack-east-loughrea-co-galway/3736992
402,210000,53.220412,-7.006566,2 Bed,2 Bath,http://www.daft.ie/for-sale/townhouse-39-preston-brook-rathangan-co-kildare/3736420
403,265000,53.521052,-6.0826447,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-9-finistere-lower-street-rush-co-dublin/3736961
404,279000,51.877293,-8.448408,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-navillus-37-glencurrig-douglas-co-cork/3736970
405,420000,53.52886,-6.100706,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-31-woodland-park-rush-co-dublin/3736967
406,185000,52.538508,-7.390577,2 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-6-roselawn-bolton-woods-callan-co-kilkenny/3736922
407,395000,53.630545,-6.269276,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-16-gracemeadow-avenue-stamullen-co-meath/3736911
408,290000,53.726074,-7.50463,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-the-keep-coolamber-lisryan-co-longford/3736910
409,265000,52.709191,-8.882951,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-16-pinewood-shannon-co-clare/3736903
410,245000,51.909712,-8.262973,3 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-5-tara-court-carrigtwohill-co-cork/3736887
411,150000,54.05623,-6.404584,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-monascriebe-faughart-dundalk-co-louth/3736877
412,275000,52.226944,-8.67335,5 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-castlelands-buttevant-co-cork/2612049
413,195000,52.168806,-7.521327,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-5-saint-bridgets-terrace-lemybrien-co-waterford/3736856
414,185000,52.467035,-7.471537,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-ballyogue-ninemilehouse-carrick-on-suir-co-tipperary/3736825
415,160000,52.538249,-7.395365,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-cannafahy-callan-co-kilkenny/3736824
416,229500,52.667532,-7.230876,2 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-62-ashfield-east-old-golf-links-road-kilkenny-co-kilkenny/3736823
417,395000,53.304879,-6.372427,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-18-the-garth-kingswood-heights-d24-d24xk6w-kingswood-dublin-22/3736819
418,375000,53.294589,-6.370535,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-4-colberts-fort-belgard-road-tallaght-dublin-24/3736816
419,400000,52.099655,-8.813579,5 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-creggane-lombardstown-mallow-co-cork/3736815
420,425000,53.389274,-6.436858,3 Bed,4 Bath,http://www.daft.ie/for-sale/semi-detached-house-24-park-view-hansfield-wood-clonsilla-dublin-15/3736806
421,235000,52.519363,-7.870504,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-2-carraig-downes-dualla-road-cashel-co-tipperary/3736807
422,395000,53.256308,-6.149697,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-13-mercer-house-brennanstown-square-cabinteely-dublin-18/3736813
423,450000,53.38644,-6.390253,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-32-broadway-road-blanchardstown-dublin-15/3736804
424,425000,53.390395,-6.593674,4 Bed,4 Bath,http://www.daft.ie/for-sale/semi-detached-house-3-the-lawn-moyglare-hall-maynooth-co-kildare/3736795
425,115000,52.660357,-8.635695,2 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-10-jutland-hall-steamboat-quay-co-limerick/3736782
426,375000,52.467553,-8.178827,5 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house--arbutus-ballynilard-galbally-road-tipperary-town-co-tipperary/3736780
427,269000,53.402325,-6.669747,2 Bed,2 Bath,http://www.daft.ie/for-sale/townhouse-aston-church-street-kilcock-co-kildare/3736749
428,155000,53.427053,-7.914038,3 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-19-brawny-road-athlone-co-westmeath/3736737
429,279000,53.396474,-6.664798,2 Bed,2 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-32-rochford-drive-kilcock-co-kildare/3736733
430,195000,53.401367,-7.720618,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-107-sliabh-rua-moate-co-westmeath/3736271
431,270000,52.247426,-7.107209,4 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-52-the-folly-co-waterford/3736705
432,45000,54.26055423125629,-10.059040976349252,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-gladree-belmullet-co-mayo/3736688
433,40000,53.37765143955423,-7.1073472870471335,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-clonmore-edenderry-co-offaly/2949210
434,269000,51.92552,-8.596247,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-21-the-green-gleann-na-ri-blarney-co-cork/3736626
435,160000,52.653935,-8.629061,4 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-112-block-6-city-campus-co-limerick/3736624
436,199000,52.884159,-8.344241,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-woodland-cottage-portroe-garrykennedy-co-tipperary/3736612
437,100000,53.986132516558,-6.7190597628433,1+ bed,1+ bath,http://www.daft.ie/for-sale/detached-house-castleblayney-road-carrickmacross-co-monaghan/3736584
438,220000,53.9721581,-6.7095528,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-ard-aluinn-drummond-otra-carrickmacross-co-monaghan/3736585
439,179950,54.290957,-7.874345,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-2-ashlawn-blacklion-co-cavan/3736593
440,225000,53.998447,-6.396408,4 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-172-oaklawns-dundalk-co-louth/3736588
441,159950,52.837619,-6.920891,2 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-15-mc-gamhna-road-carlow-carlow-town-co-carlow/3736575
442,375000,53.129411,-6.063558,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-182-charlesland-wood-greystones-co-wicklow/3736562
443,225000,52.140656,-10.267475,5 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-2-the-mall-dingle-co-kerry/3736556
444,425000,53.264504,-6.150432,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-4-marlfield-house-st-gabriels-cabinteely-dublin-18-cabinteely-dublin-18/3736496
445,450000,52.242122,-6.349805,5 Bed,6 Bath,http://www.daft.ie/for-sale/detached-house-abrae-house-kilrane-rosslare-harbour-co-wexford/3736549
446,245000,51.911768,-8.979627,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-45-ros-alainn-gurteenroe-macroom-co-cork/3736546
447,450000,53.275541,-6.094164,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-g-coliemore-apartments-dalkey-co-dublin/3736541
448,399950,53.385587,-6.142644,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-21-mariners-court-sutton-dublin-13/3736535
449,375000,53.8650167,-6.4048051,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-the-birches-bog-road-mullins-cross-dunleer-co-louth/3736509
450,249000,51.895256,-8.4345,4 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-3-blackrock-road-ballintemple-co-cork/3736510
451,315000,53.196013,-6.131557,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-31-la-vallee-upper-dargle-road-bray-co-wicklow/3736499
452,350000,53.396417,-6.440024,4 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-13-north-street-ongar-dublin-15/3736498
453,230000,53.363598,-6.242382,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-22-fairview-close-richmond-avenue-fairview-dublin-3/3736483
454,375000,53.209958,-8.825613,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-rinn-kilcolgan-co-galway/3736439
455,120000,54.968697647297546,-7.754502390831533,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-killylastin-letterkenny-co-donegal/3736475
456,325000,53.403468,-6.157552,2 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-3-friars-lane-clongriffin-clongriffin-dublin-13/3736456
457,495000,53.38094,-6.232193,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-46-collinswood-collins-avenue-whitehall-dublin-9/3736450
458,220000,53.040287,-7.280499,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-18-broomville-close-portlaoise-co-laois/3736447
459,189500,53.731946,-7.908004,4 Bed,4 Bath,http://www.daft.ie/for-sale/townhouse-27-the-mill-clondra-co-longford/3736445
460,250000,53.161022,-8.990685,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-tawnagh-west-kinvara-co-galway/3736441
461,275000,51.801385,-8.292947,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-15-the-orchard-crosshaven-co-cork/3736428
462,350000,54.962586,-7.755238,3 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-glencar-scotch-letterkenny-co-donegal/3736413
463,345000,53.222615,-6.665316,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-45-millbridge-way-mill-lane-naas-co-kildare/3736407
464,325000,53.337838,-6.462512,3 Bed,3 Bath,http://www.daft.ie/for-sale/duplex-21-adamstown-way-adamstown-co-dublin/3736402
465,85000,51.906833,-10.337111,3 Bed,1 Bath,http://www.daft.ie/for-sale/townhouse-chapeltown-valentia-island-co-kerry/3736396
466,220000,52.329469,-6.465276,2 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-39a-p-irc-cluain-mulgannon-wexford-town-co-wexford/3736392
467,75000,54.971657387619246,-7.757172491455577,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-killylastin-letterkenny-co-donegal/3736388
468,299950,53.319841,-6.299063,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-100-kilfenora-road-kimmage-kimmage-dublin-12/3736381
469,150000,51.739169,-8.780941,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-killountain-bandon-co-cork/3736379
470,179500,52.333343,-6.460381,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-2-the-pillar-king-street-wexford-town-co-wexford/3736376
471,395000,53.382244,-6.210927,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-2-castleview-artane-artane-dublin-5/3736375
472,195000,53.606332,-8.556017,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-12-lake-view-glenamaddy-co-galway/3736361
473,190000,52.660292,-8.598776,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-75-hilltop-st-patrick-s-road-co-limerick/3736356
474,345000,53.414662,-6.471379,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-22-woodview-heights-dunboyne-co-meath/3736363
475,450000,53.401081,-6.15314,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-16-beau-park-row-clongriffin-balgriffin-dublin-13/3735102
476,190000,52.652022,-7.255181,3 Bed,1 Bath,http://www.daft.ie/for-sale/duplex-8-city-wall-jamess-street-kilkenny-co-kilkenny/3735972
477,360000,51.498548,-9.322944,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-ardagh-south-baltimore-co-cork/3736343
478,195000,51.622855,-8.884707,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-8-long-quay-apartments-clonakilty-co-cork/3734847
479,289000,53.31946,-6.408987,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-21-cherrywood-grove-clondalkin-clondalkin-dublin-22/3736342
480,125000,52.276214,-9.696659,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-12-brook-lodge-house-oakview-village-tralee-co-kerry/2756796
481,49500,53.752534,-9.191055,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-weatherfort-clogher-claremorris-co-mayo/3736329
482,450000,53.440464,-6.147665,3 Bed,3 Bath,http://www.daft.ie/for-sale/duplex-apartment-12-mountfield-park-malahide-co-dublin/3736325
483,250000,53.34268,-6.275479,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-100-bertram-court-dublin-8/3736322
484,275000,53.460421,-7.108868,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-80-manorfield-kinnegad-co-westmeath/3736320
485,295000,53.463705,-6.217864,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-19-st-fintans-north-street-swords-co-dublin/3736318
486,430000,51.900967,-8.485459,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-13-altus-sundays-well-road-sundays-well-co-cork/3736312
487,195000,53.768652,-7.16889,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-17-loughcrew-hills-oldcastle-co-meath/3736307
488,370000,53.275515,-6.357519,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-7-riverview-kiltipper-road-tallaght-dublin-24/3736292
489,165000,53.765721,-7.447332,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-1-an-rath-bheag-abbeylara-co-longford/3736197
490,299950,51.901514,-8.165295,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-53-the-paddocks-castleredmond-midleton-co-cork/3736294
491,265000,53.637622,-6.65206,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-93-boyne-view-johnstown-navan-co-meath/3734077
492,75000,53.891685,-8.343155,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-knockglass-ballinameen-boyle-co-roscommon/3736288
493,345000,53.334855,-6.29951,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-18-rialto-drive-rialto-dublin-8/3736191
494,99000,53.965955,-8.197724,6 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-farranagalliagh-west-cootehall-boyle-co-roscommon/3528845
495,130000,52.708771,-8.879453,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-61-block-b-br-na-sionna-shannon-co-clare/3736162
496,375000,53.399439,-6.211819,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-21-riverside-grove-clonshaugh-clonshaugh-dublin-17/3736112
497,400000,53.281232,-6.421951,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-41-verschoyle-glen-citywest-co-dublin/3736098
498,270000,53.327807,-6.416252,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-3-lindisfarne-green-clondalkin-clondalkin-dublin-22/3736086
499,79500,54.9961945,-8.3888811,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-country-inn-belcruit-burtonport-co-donegal/3736064
500,194950,55.127783,-8.2817775,3 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-brinlack-co-donegal/3736066
501,210000,53.283019,-8.982493,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-86-t-r-uisce-co-galway/3736272
502,325000,53.338616,-6.321679,2 Bed,2 Bath,http://www.daft.ie/for-sale/duplex-9-tyrconnell-place-inchicore-dublin-8/3736269
503,285000,52.05408715355304,-9.464114008683936,3 Bed,1 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-j-barraduff-barraduff-killarney-co-kerry/3169870
504,285000,52.05408715355304,-9.464114008683936,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-j1-barraduff-barraduff-killarney-co-kerry/3169871
505,300000,51.935181866436665,-10.235626647837137,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-g-lighthouse-view-lighthouse-view-cahersiveen-co-kerry/3512077
506,300000,51.935181866436665,-10.235626647837137,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-h-lighthouse-view-lighthouse-view-cahersiveen-co-kerry/3512078
507,300000,51.935181866436665,-10.235626647837137,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-i-lighthouse-view-lighthouse-view-cahersiveen-co-kerry/3512075
508,300000,51.935181866436665,-10.235626647837137,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-j-lighthouse-view-lighthouse-view-cahersiveen-co-kerry/3512076
509,215000,52.694553,-6.64743,3 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-7-moyacomb-clonegal-co-wexford/3736262
510,85000,54.154964471191,-6.7915576781678,1+ bed,1+ bath,http://www.daft.ie/for-sale/detached-house-lackagh-annyalla-castleblayney-co-monaghan/3736264
511,165000,52.816324,-8.968004,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-16-maddens-terrace-clarecastle-co-clare/3736260
512,295000,52.647377,-8.727724,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-33-ashfort-golf-links-road-castletroy-co-limerick/3736256
513,345000,53.102149,-6.063331,2 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-4-woodstock-kilcoole-co-wicklow/3736252
514,385000,53.12572,-6.071308,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-279-charlesland-park-greystones-co-wicklow/3736254
515,140000,52.262927,-7.119503,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-8-bridgeview-court-co-waterford/3736265
516,225000,53.867244,-9.298311,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-58-sion-hill-castlebar-co-mayo/3735944
517,155000,52.208935,-9.012898,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-curraduff-newmarket-co-cork/3736229
518,215000,53.270151,-6.369765,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-27-marlfield-close-kiltipper-tallaght-dublin-24/3736225
519,269000,53.270103,-6.368972,3 Bed,2 Bath,http://www.daft.ie/for-sale/duplex-53-marlfield-close-kiltipper-dublin-24/3736220
520,469999,53.28531821547457,-6.359336189925671,5 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-9a-st-maelruans-park-oldbawn-dublin-24/3736216
521,185000,51.804726,-8.567899,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-10-castan-doire-halfway-ballinhassig-co-cork/3736215
522,180000,53.995055,-6.41495,3 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-2-brook-street-dundalk-co-louth/3736210
523,495000,53.40505,-6.154142,4 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-31-park-terrace-north-clongriffin-dublin-13/3736209
524,450000,53.189574,-6.131418,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-21-richmond-park-bray-co-wicklow/3736208
525,179000,54.969219,-7.757777,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-9-killylastin-heights-letterkenny-co-donegal/3735742
526,145000,54.959683,-7.73988,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-21-slieve-sneacht-road-letterkenny-co-donegal/3736019
527,349500,53.26805,-6.243741,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-9-blackthorn-hall-ticknock-way-ticknock-hill-sandyford-dublin-18/3736188
528,199000,53.324261,-6.423573,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-83-rath-geal-clondalkin-dublin-22/3736196
529,200000,51.706706,-8.523701,1 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-newmans-mall-kinsale-co-cork/3736193
