,monthly_price,latitude,longitude,bedrooms,bathrooms,daft_link
0,195000,52.138279,-7.930423,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-blossom-berry-main-street-lismore-co-waterford/3741804
1,345000,51.917504,-8.442725,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-11-west-avenue-lios-rua-ballyvolane-co-cork/3724952
2,285000,53.847388,-7.501804,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-kilmore-dring-co-longford/3691933
3,340000,51.919545,-8.458636,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-22-mervue-crescent-ballyvolane-ballyvolane-co-cork/3691869
4,495000,52.626807,-7.439045,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-the-rectory-banse-glebe-kilmanagh-co-kilkenny/3726398
5,230000,53.85699,-9.307003,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-3-orlagh-grove-castlebar-co-mayo/3709286
6,158500,53.883592,-9.215307,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-beech-turlough-castlebar-co-mayo/3593715
7,270000,51.917231,-8.443459,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-15-brookvale-ballyvolane-ballyvolane-co-cork/3742713
8,275000,53.094067,-6.942684,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-11-brookfield-nurney-co-kildare/3741840
9,155000,54.210221,-8.50656,2 Bed,2 Bath,http://www.daft.ie/for-sale/duplex-apartment-60-ballisodare-co-sligo/3736455
10,129000,54.210221,-8.50656,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-61-ballisodare-co-sligo/3736468
11,350000,53.777585,-7.496438,6 Bed,1+ bath,http://www.daft.ie/for-sale/detached-house-greville-arms-hotel-main-street-granard-co-longford/3737613
12,170000,52.322899,-6.653164,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-19-stream-street-taghmon-co-wexford/3697236
13,369000,53.862408,-6.831088,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-aughamore-kilmainhamwood-co-meath/3611502
14,249000,53.905386,-6.811761,4 Bed,4 Bath,http://www.daft.ie/for-sale/semi-detached-house-20-rockfield-heights-kingscourt-co-cavan/3725636
15,248500,53.906856,-6.809651,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-12-saint-marys-road-kingscourt-co-cavan/3722852
16,365000,51.921156,-8.391202,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-60-mill-view-ballinglanna-glanmire-co-cork/3717645
17,295000,51.923944,-8.400109,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-3-the-alders-castlejane-woods-glanmire-co-cork/3715662
18,425000,53.730206,-6.843456,3 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-11-lower-courtyard-headfort-demesne-kells-co-meath/3562642
19,365000,53.034184,-7.308656,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-mountrath-road-portlaoise-co-laois/3748831
20,245000,53.7308906,-6.8701253,3 Bed,2 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-29-stonebridge-kells-co-meath/3735930
21,485000,52.011901,-8.735741,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-coolmona-donoughmore-co-cork/3743989
22,295000,52.700903,-6.965756,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-royal-oak-road-bagenalstown-co-carlow/3747544
23,400000,52.946499,-6.027847,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-75-the-wavering-blainroe-co-wicklow/3566761
24,410000,53.451718899,-6.221283127,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-106-carlton-court-swords-co-dublin/3744944
25,240000,52.13658,-8.637303,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-12-chestnut-grove-castlepark-mallow-co-cork/3745909
26,345000,53.734743,-7.791685,5 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-13-woodlands-abbeycartron-longford/3695862
27,250000,52.140601,-8.275076,4 Bed,3 Bath,http://www.daft.ie/for-sale/townhouse-16-francis-street-rathealy-fermoy-co-cork/2884077
28,120000,52.14170210723779,-8.215781380270641,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-fermoy-clondulane-co-cork/3734687
29,385000,52.672541,-8.663842,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-1-melvin-grove-caherdavin-park-ennis-road-co-limerick/3731924
30,270000,53.39925,-6.183116,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-35-kilkee-house-clare-village-clarehall-dublin-13/3726206
31,415000,53.395645,-6.287262,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-40-cedarwood-park-glasnevin-glasnevin-dublin-11/3733516
32,350000,53.404427,-6.299674,3 Bed,4 Bath,http://www.daft.ie/for-sale/semi-detached-house-70-charlestown-park-saint-margarets-road-with-attic-conversion-finglas-dublin-11/3739233
33,260000,53.350972,-6.264206,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-6-greeg-court-dublin-1/3738877
34,325000,53.383169,-6.289608,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-2-glenhill-grove-finglas-east-finglas-dublin-11/3716464
35,225000,53.402775,-6.301179,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-2-melville-square-meakstown-finglas-dublin-11/3728411
36,200000,53.40437,-6.293861,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-39-lanesborough-court-finglas-finglas-dublin-11/3700788
37,280000,53.399216,-6.180539,3 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-25-doonbeg-house-clare-village-clarehall-dublin-13/3730726
38,345000,53.278618,-6.216283,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-405-the-edges-2-beacon-south-quarter-sandyford-dublin-18/3733385
39,175000,51.872031,-8.495692,1 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-43-palmbury-orchard-togher-togher-co-cork/3636222
40,360000,51.890523,-8.597339,3 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-83-coopers-grange-old-quarter-ballincollig-co-cork/3726358
41,275000,51.88299,-8.471827,3 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-18-botanic-road-ballyphehane-ballyphehane-co-cork/3705314
42,280000,53.384214,-6.211992,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-79-block-a-the-timber-mill-artane-dublin-5/3709126
43,250000,52.358821,-7.329678,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-belline-piltown-co-kilkenny/3728908
44,440000,53.293431,-6.194757,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-2-house-5-linden-square-blackrock-co-dublin/3738454
45,265000,54.237216,-7.963355,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-gubaveeney-blacklion-co-cavan/3740728
46,425000,53.339676,-6.233632,2 Bed,2 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-34-gordon-street-ringsend-ringsend-dublin-4/3578483
47,395000,52.631473,-8.638177,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-10-the-hurdles-huntsfield-dooradoyle-co-limerick/3717034
48,299950,53.154406,-7.184194,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-92-castlegate-station-road-portarlington-co-laois/3717334
49,160000,53.729076,-9.006115,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-50-lisnaboley-claremorris-co-mayo/3731876
50,390000,53.21806,-7.000567,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-ansboro-spencer-dock-rathangan-co-kildare/3607233
51,495000,53.510111,-6.543912,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-3-marble-hall-dunshaughlin-co-meath/3723303
52,229000,53.659132,-6.670789,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-152-blackcastle-demesne-slane-road-navan-co-meath/3711142
53,325000,53.346098,-6.276856,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-172-the-spinnaker-smithfield-dublin-1/3744566
54,300000,52.712662,-8.257986,5 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-knockfune-toor-newport-co-tipperary/3738787
55,164500,53.646885,-6.654125,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-40-cluain-na-boinne-johnstown-navan-co-meath/3680129
56,330000,53.29928158820707,-6.496535629858317,2 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/apartment-2-bedroom-apartment-graydon-graydon-newcastle-co-dublin/3526065
57,365000,53.29928158820707,-6.496535629858317,2 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-2-bedroom-terraced-house-graydon-graydon-newcastle-co-dublin/3746233
58,370000,53.29928158820707,-6.496535629858317,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/duplex-3-bedroom-duplex-graydon-graydon-newcastle-co-dublin/3526064
59,400000,53.29928158820707,-6.496535629858317,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-3-bedroom-terrace-house-graydon-graydon-newcastle-co-dublin/2534537
60,135000,52.16513931326617,-7.141922872752843,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-site-at-old-crobally-road-tramore-co-waterford/3480561
61,460000,53.714165218185144,-6.284164154652103,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-4-bed-showhouse-donacarney-wood-donacarney-wood-donacarney-wood-mornington-co-meath/3523305
62,325000,53.294145,-6.697467,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-71-abbottfield-clane-co-kildare/3744099
63,139000,54.18586,-8.491266,3 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-4-old-street-collooney-co-sligo/3744315
64,170000,54.268007,-8.458091,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-34-martin-savage-terrace-sligo-co-sligo/3680034
65,199000,54.280277,-8.483278,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-243-sunset-drive-cartron-sligo-co-sligo/3716784
66,475000,53.35639,-6.238135,3 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-41-west-road-east-wall-dublin-3/3716905
67,490000,53.339487,-6.224336,2 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-171-oliver-plunkett-avenue-stella-gardens-dublin-4/3739770
68,390000,53.458648,-6.25455,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-40-parkview-brackenstown-road-swords-co-dublin/3740832
69,265000,53.457375,-6.22176,2 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-5-river-lane-saint-colmcilles-court-swords-co-dublin/3694804
70,325000,51.894205,-8.417769,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-2-rockfield-walk-rockfield-avenue-blackrock-co-cork/3744789
71,485000,53.490472,-6.159319,4 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-7-beverton-gardens-donabate-co-dublin/3744663
72,375000,53.286862,-6.128063,1 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-12-magenta-place-co-dublin-a96k291-sandycove-co-dublin/3709563
73,345000,51.801941,-8.404498,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-15-cedarwood-drive-kilmoney-carrigaline-co-cork/3689639
74,430000,53.489645,-6.15935,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-6-beverton-grove-donabate-co-dublin/3719739
75,385000,54.049931,-6.425607,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-carrickedmond-kilcurry-dundalk-co-louth/3740835
76,275000,51.7938129,-8.2524909,3 Bed,2 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-northcliffe-4a-lighthouse-terrace-rochespoint-whitegate-midleton-co-cork/3742502
77,160000,53.628168,-9.225754,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-3-churchview-ballinrobe-co-mayo/3735079
78,185000,54.012471,-6.409691,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-1-brickfield-close-castletown-road-dundalk-co-louth/3598273
79,330000,51.863734,-8.473534,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-162-curragh-woods-frankfield-frankfield-co-cork/3718955
80,440000,53.318905,-6.333657,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-9-walkinstown-drive-walkinstown-dublin-12/3695820
81,450000,52.242731,-7.067098,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-14-ballinakill-avenue-ballinakill-co-waterford/3636266
82,450000,51.52251331185067,-9.54968923362307,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-5-the-break-colla-road-schull-co-cork/3542669
83,300000,52.197394,-6.835763,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-grange-fethard-on-sea-co-wexford/3736858
84,225000,54.268524,-8.494426,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-19-springhill-court-sligo-co-sligo/3737955
85,369000,52.283223,-9.688411,5 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-4-mountain-view-killeen-tralee-co-kerry/3659571
86,180000,52.453753,-9.508483,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-27-curragh-close-listowel-co-kerry/3604657
87,185000,52.452954,-9.508503,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-21-curragh-close-listowel-co-kerry/3616649
88,210000,54.25817,-8.475554,3 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-83-rusheen-rd-caltragh-sligo-co-sligo/3737752
89,220000,54.206632,-8.50778,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-10-carra-g-abh-inn-ballisodare-co-sligo/3737152
90,425000,52.165957,-7.17133,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-143-cluain-larach-knockenduff-tramore-co-waterford/3735600
91,495000,52.484956,-6.600492,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-knockmarshal-enniscorthy-co-wexford/3732422
92,200000,53.871529,-8.849148,6 Bed,4 Bath,http://www.daft.ie/for-sale/apartment-ballaghadereen-road-kilkelly-co-mayo/3735927
93,465000,51.866037,-8.347734,4 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-50-avondale-mews-passage-west-co-cork/3733548
94,280000,51.916918,-8.424022,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-tara-9-city-view-mews-banduff-co-cork/3735751
95,395000,53.318976,-6.210517,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-64-merrion-village-dublin-4/3735692
96,120000,52.121692640396205,-8.188764438149974,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-coolagown-fermoy-co-cork/105641
97,395000,53.143894,-8.777928,5 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-lyme-house-tullira-ardrahan-co-galway/3712712
98,270000,53.404227,-6.406976,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-46-whatley-hall-clonee-dublin-15/3728891
99,60000,51.90215936788013,-8.474764776920665,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-moylans-lane-domnick-street-co-cork/3727540
100,215000,51.9029536,-8.4946449,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-68-orrery-road-gurranabraher-co-cork/3733983
101,370000,51.867577,-8.488183,4 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-16-ardcahon-close-coolkellure-lehenaghmore-co-cork/3733232
102,375000,53.123648903028794,-6.0660741580064155,2 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/apartment-2-bedroom-apartment-hawkins-wood-hawkins-wood-greystones-co-wicklow/3668821
103,415000,53.123648903028794,-6.0660741580064155,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/duplex-3-bedroom-duplex-hawkins-wood-hawkins-wood-greystones-co-wicklow/3668822
104,440000,53.123648903028794,-6.0660741580064155,2 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-2-bedroom-house-hawkins-wood-hawkins-wood-greystones-co-wicklow/3736604
105,490000,53.123648903028794,-6.0660741580064155,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-3-bedroom-terraced-house-hawkins-wood-hawkins-wood-greystones-co-wicklow/3736605
106,395000,53.21067191723313,-6.674148555523544,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-3-bedroom-terraced-house-whitethorn-whitethorn-naas-co-kildare/2839614
107,420000,53.245808257184194,-6.157125002710558,2 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/apartment-2-bedroom-apartment-mercer-vale-mercer-vale-cherrywood-co-dublin/3576132
108,485000,53.245808257184194,-6.157125002710558,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/duplex-3-bedroom-duplex-mercer-vale-mercer-vale-cherrywood-co-dublin/3576134
109,250000,52.751044,-7.572386,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-plum-cottage-foulkscourt-johnstown-co-kilkenny/3731593
110,425000,51.876779,-8.491901,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-kilreens-tramore-road-co-cork/3726089
111,475000,53.423441,-6.479653,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-13-the-court-lutterell-hall-dunboyne-co-meath/3693538
112,495000,52.690835,-7.278499,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-troyswood-kilkenny-co-kilkenny/3717979
113,400000,53.305255133713196,-6.317437448600732,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-templeville-road-templeogue-dublin-6w/3723887
114,395000,53.2635,-9.070354,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-37-arasain-na-mara-grattan-road-salthill-co-galway/3729916
115,280000,53.274358,-9.106432,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-garrai-coirce-clybaun-rd-upper-knocknacarra-co-galway/3711456
116,475000,53.286221,-9.069351,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-12-sylvan-close-fairlands-park-newcastle-co-galway/3696291
117,295000,53.284444,-6.386908,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-48-raheen-road-tallaght-tallaght-dublin-24/3707979
118,450000,53.283488,-6.36479,4 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-118-watergate-tallaght-tallaght-dublin-24/3729022
119,80000,53.944286,-8.269494,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-knockarush-boyle-co-roscommon/3715298
120,289000,52.651228,-8.559141,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-101-evanwood-golf-links-road-castletroy-co-limerick/3730505
121,205000,54.258264,-8.474966,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-46-rusheen-rd-caltragh-sligo-co-sligo/3731132
122,450000,53.330962,-6.225902,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-4-raglan-house-ballsbridge-court-ballsbridge-dublin-4/3731429
123,199000,54.26945,-8.457496,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-2-doorly-park-sligo-co-sligo/3726860
124,475000,52.596146,-7.239111,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-1-rathclogh-danesfort-co-kilkenny/3730480
125,285000,52.593611,-8.47801,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-7-castlepark-caherconlish-co-limerick/3729546
126,165000,52.101108,-7.601015,3 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-11-cluain-garbh-n-abbeyside-dungarvan-co-waterford/3575125
127,360000,53.4446584,-6.2442578,3 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-18-ridgewood-court-swords-co-dublin/3729271
128,425000,51.867412,-8.401127,4 Bed,2 Bath,http://www.daft.ie/for-sale/bungalow-30-foxwood-rochestown-co-cork/3726072
129,495000,51.891073,-8.448247,3 Bed,4 Bath,http://www.daft.ie/for-sale/bungalow-hillside-willow-lawn-boreenmanna-road-co-cork/3685537
130,209000,52.100788,-7.601586,3 Bed,3 Bath,http://www.daft.ie/for-sale/duplex-22-botairin-na-muillinn-dungarvan-co-waterford/3728818
131,325000,53.502006,-6.455918,3 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-3-the-drive-milltree-park-ratoath-co-meath/3718377
132,250000,54.262681,-8.468579,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-14-ashbrook-pearse-road-sligo-co-sligo/3728956
133,239000,54.232212,-8.292646,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-6-wood-green-forest-park-dromahair-co-leitrim/3728493
134,165000,54.212132,-8.506326,4 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-36-bushy-park-ballisodare-co-sligo/3728261
135,200000,52.0515982,-9.497674,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-site-a-b-woodlawn-road-killarney-co-kerry/3705829
136,445000,53.740148,-8.902619,4 Bed,5 Bath,http://www.daft.ie/for-sale/detached-house-cloongawnagh-ballyhowly-claremorris-co-mayo/3726157
137,255000,53.401676,-6.435784,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-35-linnetfields-square-clonee-dublin-15/3595187
138,295000,53.442078,-6.211803,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-5-holywell-heights-swords-co-dublin/3727847
139,99000,52.363944,-9.577548,2 Bed,1+ bath,http://www.daft.ie/for-sale/detached-house-naries-country-cottage-leampreaghane-tralee-co-kerry/3726713
140,99000,51.75928840367823,-9.84463664069088,2 Bed,1+ bath,http://www.daft.ie/for-sale/detached-house-waters-edge-cottage-collorus-lauragh-co-kerry/3726806
141,325000,53.402007,-6.405173,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-25-ashfield-garden-clonsilla-dublin-15/3726332
142,265000,53.748247,-7.801423,5 Bed,2 Bath,http://www.daft.ie/for-sale/bungalow-clonbalt-house-longford-town-co-longford/3674539
143,185000,51.906404,-8.463659,3 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-196-old-youghal-road-co-cork/3725692
144,265000,53.151472,-7.184278,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-60-whitefields-station-road-portarlington-co-laois/3725687
145,299950,53.363769,-6.24874,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-311-the-distillery-building-drumcondra-dublin-3/3566317
146,495000,53.466688,-9.127366,5 Bed,5 Bath,http://www.daft.ie/for-sale/detached-house-tobercrossaun-headford-co-galway/3594036
147,485000,53.3619069,-6.282803,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-57-dowth-avenue-dublin-7/3724614
148,445000,53.4689212,-6.2310072,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-102-sandford-wood-swords-co-dublin/3723679
149,395000,53.4678589,-6.2346825,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-14-glen-ellan-gardens-swords-co-dublin/3718056
150,240000,51.879883,-8.515976,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-4-wilton-park-villas-bishopstown-road-bishopstown-co-cork/3673301
151,99000,53.844876,-8.497015,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-fairymount-frenchpark-co-roscommon/3706130
152,450000,52.631141,-7.27664,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-willow-lodge-the-crescent-kilkenny-co-kilkenny/3713418
153,190000,51.871518,-8.334968,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-15-mariners-quay-passage-west-co-cork/3709142
154,350000,53.703455,-6.322274,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-10-five-oaks-village-dublin-road-drogheda-co-louth/3709787
155,95000,53.65244492574425,-6.298372554906081,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-lisdornan-julianstown-co-meath/3718581
156,215000,53.278089,-6.419148,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-23-block-a-belfry-hall-citywest-co-dublin/3716190
157,250000,53.78503,-8.917646,5 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-mystical-rose-churchfield-knock-co-mayo/3723077
158,495000,54.267859,-8.498495,5 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-6-linnet-lane-kevinsfort-sligo-co-sligo/3723227
159,179000,54.177606,-8.492082,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-5-radharc-na-gcaisle-n-collooney-co-sligo/3722799
160,75000,54.267497,-8.47235,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-13-block-b-city-gate-connolly-street-sligo-co-sligo/3722653
161,350000,51.869937,-8.444275,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-50-grange-erin-douglas-douglas-co-cork/3718759
162,235000,53.166638,-7.185895,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-121-crann-nua-portarlington-co-laois/3722111
163,195000,52.130668,-8.289032,3 Bed,2 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-111-glencullen-fermoy-co-cork/3719838
164,275000,52.140601,-8.275013,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-15b-francis-street-rathealy-fermoy-co-cork/3586530
165,495000,53.3129023,-6.3220592,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-5-avondale-terrace-perrystown-dublin-12/3641679
166,225000,52.817721,-8.867773,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-22-d-n-na-manach-quin-ennis-co-clare/3696845
167,325000,53.271369,-9.050513,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-26-hynes-yard-co-galway/3718521
168,195000,54.264432,-8.469971,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-sunnyvale-mail-coach-road-sligo-co-sligo/3718381
169,290000,53.700501,-6.628345,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-willow-cottage-caucestown-navan-co-meath/3707344
170,150000,53.909899,-9.413245,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-muckanagh-glenisland-castlebar-co-mayo/3535943
171,275000,53.154937,-7.184054,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-6-castlegate-station-road-portarlington-co-laois/3716205
172,315000,54.20614,-8.508924,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-46-carra-g-abh-inn-ballisodare-co-sligo/3715817
173,215000,54.258315,-8.472466,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-128-rusheen-rd-caltragh-sligo-co-sligo/3715513
174,415000,52.909342,-7.350865,5 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-11-de-vesci-hill-abbeyleix-co-laois/3713088
175,495000,52.857581,-8.946655,4 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-rosbrook-house-tulla-road-ennis-co-clare/3713503
176,350000,52.935812,-8.923608,5 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-the-beeches-cullenagh-crusheen-co-clare/3713231
177,320000,53.036006,-7.31947,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-18-rockdale-mountrath-road-portlaoise-co-laois/3746969
178,395000,53.035944,-7.300756,4 Bed,4 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-1-wesley-terrace-portlaoise-co-laois/3748940
179,130000,53.86983934,-8.40503706,3 Bed,3 Bath,http://www.daft.ie/for-sale/bungalow-no-6-cloonshanville-park-frenchpark-co-roscommon/3746599
